created_at,entry_id,Moisture,Humidity,Temperature,Motor,latitude,longitude,elevation,status
2025-06-29T09:04:58+00:00,432,85,70,31,0,,,,
2025-06-29T09:05:24+00:00,433,73,69,31,0,,,,
2025-06-29T09:07:03+00:00,434,35,69,31,0,,,,
2025-06-29T09:07:32+00:00,435,30,69,31,0,,,,
2025-06-29T09:07:54+00:00,436,27,69,30.9,1,,,,
2025-06-29T09:08:15+00:00,437,27,70,30.9,1,,,,
2025-06-29T09:08:37+00:00,438,26,70,30.9,1,,,,
2025-06-29T09:08:59+00:00,439,26,69,30.9,1,,,,
2025-06-29T09:09:20+00:00,440,26,70,30.9,1,,,,
2025-06-29T09:09:42+00:00,441,25,70,30.9,1,,,,
2025-06-29T09:10:04+00:00,442,25,70,30.9,1,,,,
2025-06-29T09:12:57+00:00,443,27,70,31,1,,,,
2025-06-29T09:13:19+00:00,444,100,69,31,0,,,,
2025-06-29T09:13:47+00:00,445,100,70,31.1,0,,,,
2025-06-29T09:14:30+00:00,446,100,69,31.1,0,,,,
2025-06-29T09:14:57+00:00,447,100,69,31.1,0,,,,
2025-06-29T09:15:21+00:00,448,100,69,31.2,0,,,,
2025-06-29T09:15:53+00:00,449,100,69,31.3,0,,,,
2025-06-29T09:16:17+00:00,450,100,69,31.3,0,,,,
2025-06-29T09:16:56+00:00,451,100,68,31.3,0,,,,
2025-06-29T09:17:17+00:00,452,97,68,31.3,0,,,,
2025-06-29T09:17:39+00:00,453,94,68,31.3,0,,,,
2025-06-29T09:18:07+00:00,454,91,68,31.2,0,,,,
2025-06-29T09:18:31+00:00,455,89,69,31.2,0,,,,
2025-06-29T09:18:53+00:00,456,88,69,31.3,0,,,,
2025-06-29T09:19:15+00:00,457,88,68,31.3,0,,,,
2025-06-29T09:19:37+00:00,458,87,68,31.3,0,,,,
2025-06-29T09:20:41+00:00,459,86,68,31.3,0,,,,
2025-06-29T09:21:03+00:00,460,85,69,31.3,0,,,,
2025-06-29T09:21:24+00:00,461,85,69,31.3,0,,,,
2025-06-29T09:21:47+00:00,462,86,68,31.3,0,,,,
2025-06-29T09:22:09+00:00,463,87,68,31.3,0,,,,
2025-06-29T09:22:31+00:00,464,86,69,31.3,0,,,,
2025-06-29T09:22:53+00:00,465,86,68,31.3,0,,,,
2025-06-29T09:23:15+00:00,466,86,68,31.3,0,,,,
2025-06-29T09:23:36+00:00,467,86,68,31.3,0,,,,
2025-06-29T09:23:59+00:00,468,0,68,31.2,1,,,,
2025-06-29T09:24:20+00:00,469,100,68,31.3,0,,,,
2025-06-29T09:24:42+00:00,470,100,68,31.3,0,,,,
2025-06-29T09:25:06+00:00,471,100,67,31.2,0,,,,
2025-06-29T09:25:30+00:00,472,100,67,31.2,0,,,,
2025-06-29T09:25:51+00:00,473,100,68,31.3,0,,,,
2025-06-29T09:26:13+00:00,474,86,67,31.2,0,,,,
2025-06-29T09:26:35+00:00,475,85,68,31.2,0,,,,
2025-06-29T09:26:57+00:00,476,85,68,31.2,0,,,,
2025-06-29T09:27:20+00:00,477,85,67,31.3,0,,,,
2025-06-29T09:27:44+00:00,478,85,68,31.2,0,,,,
2025-06-29T09:28:31+00:00,479,86,67,31.2,0,,,,
2025-06-29T09:28:53+00:00,480,86,68,31.2,0,,,,
2025-06-29T09:29:15+00:00,481,87,68,31.2,0,,,,
2025-06-29T09:29:37+00:00,482,87,68,31.2,0,,,,
2025-06-29T09:29:59+00:00,483,88,68,31.2,0,,,,
2025-06-29T09:30:21+00:00,484,88,67,31.2,0,,,,
2025-06-29T09:30:43+00:00,485,89,67,31.2,0,,,,
2025-06-29T09:31:06+00:00,486,89,67,31.3,0,,,,
2025-06-29T09:31:28+00:00,487,90,67,31.2,0,,,,
2025-06-29T09:31:49+00:00,488,90,68,31.2,0,,,,
2025-06-29T09:32:11+00:00,489,91,68,31.2,0,,,,
2025-06-29T09:32:34+00:00,490,91,68,31.2,0,,,,
2025-06-29T09:32:57+00:00,491,91,68,31.2,0,,,,
2025-06-29T09:33:21+00:00,492,92,67,31.2,0,,,,
2025-06-29T09:33:42+00:00,493,92,68,31.1,0,,,,
2025-06-29T09:34:04+00:00,494,92,68,31.2,0,,,,
2025-06-29T09:34:26+00:00,495,92,68,31.2,0,,,,
2025-06-29T09:34:47+00:00,496,93,68,31.2,0,,,,
2025-06-29T09:35:09+00:00,497,94,68,31.2,0,,,,
2025-06-29T09:35:31+00:00,498,94,68,31.1,0,,,,
2025-06-29T09:35:52+00:00,499,94,67,31.1,0,,,,
2025-06-29T09:36:14+00:00,500,94,68,31.1,0,,,,
2025-06-29T09:36:37+00:00,501,94,68,31.1,0,,,,
2025-06-29T09:36:59+00:00,502,95,68,31.1,0,,,,
2025-06-29T09:37:21+00:00,503,95,67,31.1,0,,,,
2025-06-29T09:37:42+00:00,504,96,67,31.1,0,,,,
2025-06-29T09:38:04+00:00,505,96,69,31.1,0,,,,
2025-06-29T09:38:26+00:00,506,96,68,31.1,0,,,,
2025-06-29T09:38:47+00:00,507,96,67,31.1,0,,,,
2025-06-29T09:42:35+00:00,508,96,67,31.1,0,,,,
2025-06-29T09:42:57+00:00,509,100,68,31,0,,,,
2025-06-29T09:43:18+00:00,510,0,67,31,1,,,,
2025-06-29T09:43:40+00:00,511,92,67,31,0,,,,
2025-06-29T09:44:01+00:00,512,91,68,31,0,,,,
2025-06-29T09:44:33+00:00,513,91,68,31,0,,,,
2025-06-29T09:44:55+00:00,514,88,68,31,0,,,,
2025-06-29T09:45:19+00:00,515,7,68,31,1,,,,
2025-06-29T09:45:40+00:00,516,4,68,31,1,,,,
2025-06-29T09:46:07+00:00,517,2,69,31,1,,,,
2025-06-29T09:46:30+00:00,518,1,69,30.9,1,,,,
2025-06-29T09:46:53+00:00,519,0,68,30.9,1,,,,
2025-06-29T10:09:51+00:00,520,6,70,30.2,1,,,,
2025-06-29T10:10:13+00:00,521,1,70,30.2,1,,,,
2025-06-29T10:10:34+00:00,522,1,70,30.2,1,,,,
2025-06-29T10:10:56+00:00,523,0,70,30.3,1,,,,
2025-06-29T10:11:17+00:00,524,0,70,30.4,1,,,,
2025-06-29T10:11:39+00:00,525,100,70,30.5,0,,,,
2025-06-29T10:12:01+00:00,526,100,70,30.5,0,,,,
2025-06-29T10:12:22+00:00,527,100,69,30.6,0,,,,
2025-06-29T10:12:44+00:00,528,100,69,30.6,0,,,,
2025-06-29T10:13:29+00:00,529,100,69,30.6,0,,,,
2025-06-29T10:13:50+00:00,530,100,70,30.6,0,,,,
2025-06-29T10:14:12+00:00,531,99,70,30.7,0,,,,
2025-06-29T10:14:33+00:00,532,76,70,30.6,0,,,,
2025-06-29T10:14:55+00:00,533,72,70,30.6,0,,,,
2025-06-29T10:15:16+00:00,534,71,76,31.5,0,,,,
2025-06-29T10:15:38+00:00,535,70,72,31.7,0,,,,
2025-06-29T11:26:42+00:00,536,95,73,30.2,0,,,,
2025-06-29T11:27:04+00:00,537,65,72,30.3,0,,,,
2025-06-29T11:27:28+00:00,538,62,72,30.3,0,,,,
2025-06-29T11:27:49+00:00,539,61,73,30.4,0,,,,
2025-06-29T11:28:11+00:00,540,0,73,30.4,1,,,,
2025-06-29T11:28:32+00:00,541,100,73,30.4,0,,,,
2025-06-29T11:28:54+00:00,542,100,72,30.4,0,,,,
2025-06-29T11:29:16+00:00,543,100,73,30.4,0,,,,
2025-06-29T11:29:38+00:00,544,100,73,30.4,0,,,,
2025-06-29T11:29:59+00:00,545,100,73,30.4,0,,,,
2025-06-29T11:30:21+00:00,546,100,72,30.5,0,,,,
2025-06-29T11:30:43+00:00,547,100,72,30.5,0,,,,
2025-06-29T11:31:05+00:00,548,100,72,30.5,0,,,,
2025-06-29T11:31:27+00:00,549,100,72,30.5,0,,,,
2025-06-29T11:31:56+00:00,550,100,72,30.5,0,,,,
2025-06-29T11:32:18+00:00,551,100,72,30.5,0,,,,
2025-06-29T11:32:40+00:00,552,100,73,30.4,0,,,,
2025-06-29T11:33:01+00:00,553,100,73,30.4,0,,,,
2025-06-29T11:33:23+00:00,554,100,73,30.4,0,,,,
2025-06-29T11:33:45+00:00,555,100,72,30.4,0,,,,
2025-06-29T11:34:07+00:00,556,100,73,30.5,0,,,,
2025-06-29T11:34:28+00:00,557,71,73,30.5,0,,,,
2025-06-29T11:34:50+00:00,558,65,73,30.5,0,,,,
2025-06-29T11:35:12+00:00,559,64,73,30.5,0,,,,
2025-06-29T11:35:34+00:00,560,63,72,30.5,0,,,,
2025-06-29T11:35:56+00:00,561,62,73,30.5,0,,,,
2025-06-29T11:36:18+00:00,562,62,73,30.5,0,,,,
2025-06-29T11:36:40+00:00,563,61,73,30.5,0,,,,
2025-06-29T11:48:12+00:00,592,63,73,30.5,0,,,,
2025-06-29T11:48:32+00:00,593,62,72,30.5,0,,,,
2025-06-29T11:48:54+00:00,594,61,73,30.6,0,,,,
2025-06-29T11:49:15+00:00,595,61,72,30.6,0,,,,
2025-06-29T11:49:38+00:00,596,61,71,30.6,0,,,,
2025-06-29T11:49:59+00:00,597,62,71,30.6,0,,,,
2025-06-29T11:50:21+00:00,598,62,72,30.6,0,,,,
2025-06-29T11:50:44+00:00,599,61,71,30.6,0,,,,
2025-06-29T11:51:06+00:00,600,61,72,30.6,0,,,,
2025-06-29T11:51:28+00:00,601,62,72,30.6,0,,,,
2025-06-29T11:51:50+00:00,602,61,72,30.6,0,,,,
2025-06-29T11:52:12+00:00,603,62,71,30.6,0,,,,
2025-06-29T11:52:34+00:00,604,63,72,30.6,0,,,,
2025-06-29T11:52:56+00:00,605,63,72,30.6,0,,,,
2025-06-29T11:53:18+00:00,606,63,73,30.9,0,,,,
2025-06-29T11:53:40+00:00,607,63,71,30.9,0,,,,
2025-06-29T11:54:02+00:00,608,62,71,30.9,0,,,,
2025-06-29T11:54:24+00:00,609,62,70,30.9,0,,,,
2025-06-29T11:54:45+00:00,610,62,70,30.9,0,,,,
2025-06-29T11:55:07+00:00,611,62,71,30.8,0,,,,
2025-06-29T11:55:29+00:00,612,62,71,30.8,0,,,,
2025-06-29T11:55:51+00:00,613,62,71,30.8,0,,,,
2025-06-30T05:52:07+00:00,614,0,64,27.8,1,,,,
2025-06-30T05:52:56+00:00,615,94,63,27.8,0,,,,
2025-06-30T05:53:18+00:00,616,93,64,27.8,0,,,,
2025-06-30T05:53:39+00:00,617,0,63,27.8,1,,,,
2025-06-30T05:54:01+00:00,618,82,63,27.8,0,,,,
2025-06-30T05:54:24+00:00,619,83,64,27.8,0,,,,
2025-06-30T05:54:45+00:00,620,0,64,27.8,1,,,,
2025-06-30T05:55:07+00:00,621,0,64,27.8,1,,,,
2025-06-30T05:55:51+00:00,622,80,63,27.9,0,,,,
2025-06-30T05:56:13+00:00,623,0,63,27.9,1,,,,
2025-06-30T05:56:35+00:00,624,81,63,27.9,0,,,,
2025-06-30T10:55:58+00:00,625,0,63,28,1,,,,
2025-06-30T10:56:19+00:00,626,0,63,28,1,,,,
2025-06-30T10:56:40+00:00,627,0,63,28,1,,,,
2025-06-30T10:57:45+00:00,628,0,63,28,1,,,,
2025-06-30T11:02:19+00:00,629,0,63,28.1,1,,,,
2025-06-30T11:02:41+00:00,630,0,63,28,1,,,,
2025-06-30T11:03:03+00:00,631,0,63,28,1,,,,
2025-06-30T11:03:25+00:00,632,0,63,28.1,1,,,,
2025-06-30T11:03:47+00:00,633,0,63,28.1,1,,,,
2025-06-30T11:04:08+00:00,634,0,63,28.1,1,,,,
2025-06-30T11:04:30+00:00,635,0,62,28.1,1,,,,
2025-06-30T11:04:52+00:00,636,0,63,28.1,1,,,,
2025-06-30T11:05:14+00:00,637,0,63,28,1,,,,
2025-06-30T11:05:35+00:00,638,0,63,28,1,,,,
2025-06-30T11:05:56+00:00,639,0,63,28,1,,,,
2025-06-30T11:06:18+00:00,640,0,63,28,1,,,,
2025-06-30T11:06:40+00:00,641,0,63,28,1,,,,
2025-06-30T11:07:02+00:00,642,0,63,28,1,,,,
2025-07-01T15:24:18+00:00,643,83,72,30.5,0,,,,
2025-07-01T15:24:51+00:00,644,84,72,30.5,0,,,,
2025-07-01T15:25:13+00:00,645,83,73,30.5,0,,,,
2025-07-01T15:25:35+00:00,646,84,72,30.5,0,,,,
2025-07-01T15:25:57+00:00,647,84,72,30.4,0,,,,
2025-07-01T15:26:20+00:00,648,86,72,30.4,0,,,,
2025-07-01T15:26:43+00:00,649,86,72,30.4,0,,,,
2025-07-01T15:27:08+00:00,650,87,72,30.4,0,,,,
2025-07-01T15:27:30+00:00,651,88,72,30.3,0,,,,
2025-07-01T15:27:53+00:00,652,88,72,30.3,0,,,,
2025-07-01T15:28:15+00:00,653,89,73,30.3,0,,,,
2025-07-01T15:31:40+00:00,654,97,73,30.2,0,,,,
2025-07-01T15:32:02+00:00,655,97,73,30.2,0,,,,
2025-07-01T15:32:24+00:00,656,98,72,30.2,0,,,,
2025-07-01T15:32:46+00:00,657,98,73,30.2,0,,,,
2025-07-01T15:33:09+00:00,658,99,73,30.2,0,,,,
2025-07-01T15:33:31+00:00,659,99,73,30.2,0,,,,
2025-07-01T15:33:53+00:00,660,99,72,30.2,0,,,,
2025-07-01T15:34:15+00:00,661,100,72,30.2,0,,,,
2025-07-01T15:34:37+00:00,662,100,73,30.2,0,,,,
2025-07-01T15:34:59+00:00,663,100,73,30.2,0,,,,
2025-07-01T15:35:21+00:00,664,0,73,30.2,1,,,,
2025-07-01T15:35:43+00:00,665,79,73,30.2,0,,,,
2025-07-01T15:36:05+00:00,666,80,73,30.2,0,,,,
2025-07-01T15:36:27+00:00,667,81,73,30.2,0,,,,
2025-07-01T15:36:49+00:00,668,82,73,30.2,0,,,,
2025-07-01T15:37:11+00:00,669,83,72,30.2,0,,,,
2025-07-01T15:37:33+00:00,670,84,72,30.2,0,,,,
2025-07-01T15:37:56+00:00,671,86,73,30.2,0,,,,
2025-07-01T15:38:18+00:00,672,86,72,30.2,0,,,,
2025-07-01T15:38:40+00:00,673,87,73,30.2,0,,,,
2025-07-01T15:39:01+00:00,674,88,72,30.2,0,,,,
2025-07-01T15:39:24+00:00,675,89,72,30.1,0,,,,
2025-07-01T15:39:46+00:00,676,89,72,30.1,0,,,,
2025-07-01T15:40:08+00:00,677,89,72,30.1,0,,,,
2025-07-01T15:40:30+00:00,678,90,73,30.1,0,,,,
2025-07-01T15:40:52+00:00,679,90,72,30.2,0,,,,
2025-07-01T15:41:14+00:00,680,91,73,30.1,0,,,,
2025-07-01T15:41:36+00:00,681,91,72,30.2,0,,,,
2025-07-01T15:41:58+00:00,682,92,72,30.2,0,,,,
2025-07-01T15:42:21+00:00,683,92,73,30.1,0,,,,
2025-07-01T15:42:42+00:00,684,92,73,30.2,0,,,,
2025-07-01T15:43:04+00:00,685,93,72,30.1,0,,,,
2025-07-01T15:43:26+00:00,686,93,73,30.1,0,,,,
2025-07-01T15:43:48+00:00,687,93,73,30.1,0,,,,
2025-07-01T15:44:09+00:00,688,94,73,30.1,0,,,,
2025-07-01T15:44:36+00:00,689,94,73,30.1,0,,,,
2025-07-01T15:44:58+00:00,690,95,73,30.1,0,,,,
2025-07-01T15:45:20+00:00,691,95,73,30.1,0,,,,
2025-07-01T15:45:42+00:00,692,95,74,30.1,0,,,,
2025-07-01T15:46:04+00:00,693,95,74,30.1,0,,,,
2025-07-01T15:46:26+00:00,694,97,73,30.1,0,,,,
2025-07-01T15:46:48+00:00,695,95,73,30.1,0,,,,
2025-07-01T15:47:10+00:00,696,95,73,30.1,0,,,,
2025-07-01T15:47:32+00:00,697,96,74,30.1,0,,,,
2025-07-01T15:47:54+00:00,698,96,74,30.1,0,,,,
2025-07-01T15:48:16+00:00,699,96,73,30.1,0,,,,
2025-07-01T15:48:38+00:00,700,96,73,30.1,0,,,,
2025-07-01T15:49:00+00:00,701,96,73,30.1,0,,,,
2025-07-01T15:49:22+00:00,702,97,73,30.1,0,,,,
2025-07-01T15:49:44+00:00,703,97,74,30.1,0,,,,
2025-07-01T15:50:06+00:00,704,97,74,30.1,0,,,,
2025-07-01T15:50:28+00:00,705,97,73,30.1,0,,,,
2025-07-01T15:50:53+00:00,706,97,73,30,0,,,,
2025-07-01T15:51:15+00:00,707,97,74,30,0,,,,
2025-07-01T15:51:37+00:00,708,97,73,30,0,,,,
2025-07-01T15:51:59+00:00,709,98,73,30,0,,,,
2025-07-01T15:52:21+00:00,710,98,74,30,0,,,,
2025-07-01T15:52:43+00:00,711,98,73,30,0,,,,
2025-07-01T15:53:05+00:00,712,98,73,30,0,,,,
2025-07-01T15:53:27+00:00,713,98,74,30,0,,,,
2025-07-01T15:53:49+00:00,714,98,73,30,0,,,,
2025-07-01T15:54:11+00:00,715,98,74,30,0,,,,
2025-07-01T15:54:34+00:00,716,98,74,30,0,,,,
2025-07-01T15:54:56+00:00,717,98,73,30,0,,,,
2025-07-01T15:55:18+00:00,718,98,73,30,0,,,,
2025-07-01T15:55:40+00:00,719,98,74,30,0,,,,
2025-07-01T15:56:02+00:00,720,99,74,30,0,,,,
2025-07-01T15:56:24+00:00,721,98,74,30,0,,,,
2025-07-01T15:56:46+00:00,722,98,74,30,0,,,,
2025-07-01T15:57:08+00:00,723,98,74,30,0,,,,
2025-07-01T15:57:30+00:00,724,98,73,30,0,,,,
2025-07-01T15:57:53+00:00,725,98,73,30,0,,,,
2025-07-01T15:58:14+00:00,726,98,73,30,0,,,,
2025-07-01T15:58:36+00:00,727,98,73,30,0,,,,
2025-07-01T15:58:58+00:00,728,98,74,30,0,,,,
2025-07-01T15:59:19+00:00,729,98,74,30,0,,,,
2025-07-01T15:59:41+00:00,730,99,74,30,0,,,,
2025-07-01T16:00:04+00:00,731,99,73,30,0,,,,
2025-07-01T16:00:26+00:00,732,99,73,30,0,,,,
2025-07-01T16:00:47+00:00,733,99,73,30,0,,,,
2025-07-01T16:01:10+00:00,734,99,74,30,0,,,,
2025-07-01T16:01:32+00:00,735,99,74,30,0,,,,
2025-07-01T16:01:54+00:00,736,99,73,30,0,,,,
2025-07-01T16:02:16+00:00,737,99,74,30,0,,,,
2025-07-01T16:02:38+00:00,738,99,73,30,0,,,,
2025-07-01T16:03:00+00:00,739,99,73,30,0,,,,
2025-07-01T16:03:22+00:00,740,99,74,30,0,,,,
2025-07-01T16:03:44+00:00,741,99,74,30,0,,,,
2025-07-01T16:04:06+00:00,742,99,73,30,0,,,,
2025-07-01T16:04:28+00:00,743,99,73,30,0,,,,
2025-07-01T16:04:50+00:00,744,99,73,30,0,,,,
2025-07-01T16:05:11+00:00,745,99,73,30,0,,,,
2025-07-01T16:05:34+00:00,746,99,73,30,0,,,,
2025-07-01T16:05:56+00:00,747,99,74,30,0,,,,
2025-07-01T16:06:18+00:00,748,99,74,30,0,,,,
2025-07-01T16:06:40+00:00,749,99,74,30,0,,,,
2025-07-01T16:07:05+00:00,750,99,73,30,0,,,,
2025-07-01T16:07:27+00:00,751,99,74,30,0,,,,
2025-07-01T16:07:50+00:00,752,99,74,30.1,0,,,,
2025-07-01T16:08:12+00:00,753,99,73,30.1,0,,,,
2025-07-01T16:08:34+00:00,754,99,74,30.1,0,,,,
2025-07-01T16:08:56+00:00,755,99,73,30.1,0,,,,
2025-07-01T16:09:18+00:00,756,99,74,30.1,0,,,,
2025-07-01T16:09:41+00:00,757,99,73,30.1,0,,,,
2025-07-01T16:10:03+00:00,758,100,73,30,0,,,,
2025-07-01T16:10:28+00:00,759,99,74,30.1,0,,,,
2025-07-01T16:10:50+00:00,760,99,74,30,0,,,,
2025-07-01T16:11:12+00:00,761,99,73,30.1,0,,,,
2025-07-01T16:11:34+00:00,762,99,73,30.1,0,,,,
2025-07-01T16:11:56+00:00,763,99,73,30.1,0,,,,
2025-07-01T16:12:18+00:00,764,99,73,30.1,0,,,,
2025-07-01T16:12:40+00:00,765,99,73,30.1,0,,,,
2025-07-01T16:13:01+00:00,766,99,74,30.1,0,,,,
2025-07-01T16:13:23+00:00,767,99,74,30.1,0,,,,
2025-07-01T16:13:45+00:00,768,99,73,30.1,0,,,,
2025-07-01T16:14:07+00:00,769,99,74,30.1,0,,,,
2025-07-01T16:14:29+00:00,770,99,73,30.1,0,,,,
2025-07-01T16:14:51+00:00,771,99,73,30.1,0,,,,
2025-07-01T16:15:13+00:00,772,99,74,30.1,0,,,,
2025-07-01T16:15:35+00:00,773,100,73,30.1,0,,,,
2025-07-01T16:15:57+00:00,774,100,74,30.1,0,,,,
2025-07-01T16:16:19+00:00,775,100,74,30.1,0,,,,
2025-07-01T16:16:41+00:00,776,100,74,30.1,0,,,,
2025-07-01T16:17:03+00:00,777,100,73,30.1,0,,,,
2025-07-01T16:17:24+00:00,778,100,73,30.1,0,,,,
2025-07-01T16:17:46+00:00,779,100,74,30.1,0,,,,
2025-07-01T16:18:08+00:00,780,100,74,30.1,0,,,,
2025-07-01T16:18:30+00:00,781,100,74,30.1,0,,,,
2025-07-01T16:18:53+00:00,782,100,74,30.1,0,,,,
2025-07-02T11:12:12+00:00,783,0,67,27.6,1,,,,
2025-07-02T11:12:33+00:00,784,0,68,27.6,1,,,,
2025-07-02T11:12:56+00:00,785,0,67,27.6,1,,,,
2025-07-02T11:13:43+00:00,786,0,67,27.7,1,,,,
2025-07-02T11:14:04+00:00,787,0,67,27.7,1,,,,
2025-07-02T12:16:20+00:00,788,60,65,27,0,,,,
2025-07-02T12:16:41+00:00,789,59,65,27,0,,,,
2025-07-02T12:17:18+00:00,790,55,65,27.1,0,,,,
2025-07-02T12:17:40+00:00,791,50,66,27.1,0,,,,
2025-07-02T12:18:01+00:00,792,47,66,27.1,0,,,,
2025-07-02T12:18:23+00:00,793,44,66,27.1,0,,,,
2025-07-02T12:18:45+00:00,794,38,67,27.2,0,,,,
2025-07-02T12:19:07+00:00,795,35,66,27.2,0,,,,
2025-07-02T12:19:29+00:00,796,33,66,27.2,0,,,,
2025-07-02T12:19:51+00:00,797,30,66,27.2,0,,,,
